"huc8","population","area_m2","nColleges","nLentic","nLotic","nhdFeatures","padus_area_m2","area_km2","padus_area_km2","popDens","eduDens","parkDens","nSites","siteDens","med_age","med_income","bachDeg25p","vacRecHs","openWater","developed","forest","plantCult","wetland"
"01020001",12615,5522437031.91907,0,459,938,1397,590499916.700194,5522.43703191907,590.499916700194,2.28431758064179,0,0.106927415068234,45,0.00814857638754503,49.3,34988.5,0.09706034038164,0.877902121262736,0.0948958638897037,0.00132003520093869,0.772953945438545,0.000440011733646231,0.0642417131123496
"01020002",13429,2899615880.78908,0,196,588,784,772449789.261821,2899.61588078908,772.449789261821,4.63130309396206,0,0.266397281922601,17,0.00586284552813725,46.1,34755,0.0924820398664373,0.891988661793227,0.0573266219239374,0,0.815715883668903,0.00111856823266219,0.0917225950782998
"01020003",26209,3915112440.36457,0,132,798,930,69014143.6653511,3915.11244036457,69.0141436653511,6.69431603797296,0,0.0176276274862044,18,0.00459756910540323,45.9,34755,0.0834311946194086,0.794273073614354,0.0273348519362187,0,0.692897080140816,0.0161524125077656,0.247049078484158
"01020004",32999,3764063359.87728,0,228,1448,1676,164905717.09625,3764.06335987728,164.90571709625,8.76685561453351,0,0.0438105582530966,17,0.0045163958134207,45.5,33696,0.103578947368421,0.862489415749365,0.0520990312163617,0.00107642626480086,0.792034445640474,0.00839612486544672,0.0878363832077503
"01020005",200996,6200378178.45768,7,197,1620,1817,241079722.767019,6200.37817845768,241.079722767019,32.416732369379,0.00112896339522007,0.0388814546191095,33,0.00532225600603746,41.7,42354.5,0.149537410236878,0.644605967865341,0.0640941792020929,0.012426422498365,0.723086984957488,0.0256376716808371,0.165336821451929
"01030001",5285,4132777798.6259,0,260,660,920,283318329.393155,4132.7777986259,283.318329393155,1.27880090765035,0,0.0685539710088829,4,0.000967872020927414,51.5,40156,0.152867770578354,0.927602477145385,0.132027424094025,0,0.75337904015671,0,0.0573947110675808
"01030002",7955,2270905548.75364,0,144,238,382,215320319.696933,2270.90554875364,215.320319696933,3.50300786590002,0,0.0948169419970412,2,0.000880705937372726,48.9,39702,0.158237613577919,0.933882529153739,0.0520313613684961,0,0.780470420527441,0,0.0484675694939415
"01030003",287877,8885424065.47081,6,381,1723,2104,194234606.221997,8885.42406547081,194.234606221997,32.3987913102205,0.000675263212626654,0.0218599140334564,26,0.00292614058804883,42.5,41798.5,0.136876810376361,0.695394092118158,0.0552772971496221,0.0106547673253802,0.775885620617431,0.0599216829068391,0.0828704125307349
"01040001",28913,3548194226.46417,1,156,322,478,263446157.764287,3548.19422646417,263.446157764287,8.14865200567452,0.000281833500697766,0.074247952888085,21,0.00591850351465309,48.4,41055.5,0.113045071454745,0.860997118658867,0.0779606767261088,0.00228623685413809,0.81572930955647,0.00114311842706904,0.0498399634202103
"01040002",260625,5586399086.82852,5,201,698,899,672285080.548046,5586.39908682852,672.285080548046,46.6534875058417,0.00089503093536387,0.120343188894818,17,0.00304310518023716,42.25,46116,0.147546899549742,0.679509691362194,0.039553752535497,0.0186902347145755,0.857142857142858,0.0278180237612287,0.0457838307736887
"01050001",21029,4261692976.16634,1,112,607,719,58562309.7429656,4261.69297616634,58.5623097429656,4.93442397601267,0.00023464853183759,0.0137415600022051,7,0.00164253972286313,45.9,36306,0.0946138870863076,0.774664107485605,0.0924657534246575,0.00133181126331811,0.439878234398783,0,0.0568873668188737
"01050002",149693,12478006316.2277,3,555,2275,2830,492999839.147957,12478.0063162277,492.999839147957,11.9965478624036,0.000240423023035217,0.0395095038946092,57,0.00456803743766913,45.75,44213.5,0.167581134183987,0.768757080198681,0.423860833441516,0.00376476697390628,0.471115149941582,0.0130468648578476,0.0626379332727509
"01050003",132147,3546146842.23393,0,261,692,953,40147229.6345295,3546.14684223393,40.1472296345295,37.2649542952239,0,0.0113213669429544,18,0.00507593193424013,45.05,49194.5,0.174002665112018,0.727032022780636,0.33676033813114,0.00502627370344985,0.558373315055974,0.0255883024902902,0.0708247658213389
"01050004",15273,9670732922.28705,0,44,250,294,156914861.744635,9670.73292228705,156.914861744635,1.57930118872397,0,0.0162257465908309,1,0.000103404778938255,47.3,31215,0.124647639182523,0.598970251716247,0.0427865695386419,0.000418655279243071,0.0839822490161601,0.00133969689357783,0.0104663819810768
"01060001",371981,3688264455.37335,12,196,915,1111,93180918.7174962,3688.26445537335,93.1809187174962,100.855295085489,0.00325356279225517,0.0252641641739499,21,0.00569373488644654,41.6,53591.5,0.226008871994737,0.718261633011414,0.339626783754116,0.054006586169045,0.522283205268935,0.0349066959385291,0.0456641053787047
"01060002",184302,4404692102.04106,1,354,1588,1942,1191544906.73378,4404.69210204106,1191.54490673378,41.8421982128098,0.000227030624804993,0.270517184658977,213,0.0483575230834635,43,52059,0.168977264932511,0.856956933270232,0.0331186752529899,0.0112235510579577,0.868629254829807,0.0182152713891444,0.0605335786568537
"01060003",461384,4475351761.63697,11,351,1626,1977,214734957.477263,4475.35176163697,214.734957477263,103.094465993716,0.00245790735251087,0.0479816937113159,206,0.04602990132884,40.6,62570,0.214968778381504,0.661550187925461,0.213188798554652,0.056910569105691,0.57813911472448,0.0292682926829268,0.111833785004517
"01070001",90236,2648708184.94909,1,149,1004,1153,965834776.990245,2648.70818494909,965.834776990245,34.0679280989704,0.000377542534010488,0.364643709140352,148,0.0558762950335522,44.1,54297,0.198264247892972,0.867536164973838,0.0293219303604154,0.00855222968845449,0.935858277336592,0.00916310323762981,0.00885766646304215
"01070002",104799,1257170991.11528,2,66,278,344,46562796.1981289,1257.17099111528,46.5627961981289,83.3609753491283,0.00159087348828001,0.0370377590058942,226,0.179768704175641,44.3,54643,0.174294294294294,0.85551500405515,0.236469072164948,0.0335051546391752,0.686211340206186,0.00257731958762887,0.0347938144329897
"01070003",116384,1978884935.15041,3,193,1108,1301,142513769.776872,1978.88493515041,142.513769776872,58.8129193025333,0.00151600527484534,0.0720172089066108,532,0.26883826873924,42.8,65482.5,0.216530732786247,0.685592124888138,0.024210094378334,0.00984817398440705,0.893311448502257,0.00984817398440706,0.0504718916700862
"01070004",378265,1379207792.95641,7,178,649,827,238276729.255667,1379.20779295641,238.276729255667,274.262516447335,0.00507537735484738,0.172763473693045,162,0.117458733069325,40.25,72702,0.217224559116851,0.144278096800656,0.0344626168224299,0.119158878504673,0.733060747663551,0.0478971962616822,0.0601635514018691
"01070005",572768,1036624599.76185,6,182,395,577,165153644.849299,1036.62459976185,165.153644849299,552.531745948905,0.00578801622243811,0.159318662597087,100,0.0964669370406352,40.75,90137.5,0.281221671950301,0.10004486316734,0.033672670321065,0.335160532498042,0.430696945967111,0.0109631949882537,0.188723570869225
"01070006",1437323,4662805175.54999,33,447,1812,2259,324278220.628476,4662.80517554999,324.278220628476,308.252853354626,0.00707728475833382,0.0695457366155614,861,0.184652793240164,39.85,73219,0.217024020668658,0.291655641882953,0.0332578791572349,0.181438272679784,0.688664461083058,0.0201985025248128,0.0651227581403448
"01080101",33593,3702539613.27531,0,99,511,610,839223865.96165,3702.53961327531,839.22386596165,9.07296167191666,0,0.226661684577971,43,0.0116136502215466,46.2,38616,0.110477948553313,0.861999799418313,0.0100458615418214,0.00152871806071195,0.81458833806508,0.0224939943219043,0.0438960471718716
"01080102",48203,1305608016.28591,1,40,177,217,87603941.2702287,1305.60801628591,87.6039412702287,36.9199632651798,0.000765926669816811,0.0670981949999338,10,0.00765926669816811,44.65,43927.5,0.159939499985172,0.832092528582824,0.00434512725015518,0.00434512725015518,0.878336436995654,0.090626939788951,0.0136561142147734
"01080103",65760,2403141415.08598,0,138,357,495,604446574.933857,2403.14141508598,604.446574933857,27.3641823935889,0,0.251523514654351,116,0.0482701514242139,45.6,48125,0.176660420570477,0.851141046933629,0.0165149983147961,0.00640377485675767,0.883046848668689,0.0599932591843614,0.0195483653522076
"01080104",68619,1339431383.28325,1,73,373,446,88442671.6621038,1339.43138328325,88.4426716621038,51.2299479140165,0.000746585463414164,0.0660300130084385,173,0.12915928517065,43.9,53668,0.208386579739652,0.750034891835311,0.0163339382940109,0.00725952813067151,0.911070780399274,0.0617059891107078,0.00120992135511192
"01080105",61753,1843735875.30786,2,56,588,644,356431220.364643,1843.73587530786,356.431220364643,33.4934091303554,0.00108475407285008,0.193320108990735,48,0.0260340977484018,43.9,51009,0.205055915797387,0.777121706177844,0.000439367311072056,0.00483304042179262,0.911247803163445,0.0821616871704745,0.000439367311072056
"01080106",148576,3423303484.95385,4,201,1919,2120,299075420.329751,3423.30348495385,299.075420329751,43.4013521304854,0.00116846198929801,0.0873645651471602,905,0.264364525078676,44.6,54297,0.187850992137776,0.748168882668533,0.0236630383341221,0.0151443445338381,0.910080454330336,0.0373876005679129,0.00993847610033128
"01080107",95641,2199134983.29368,3,48,834,882,258892463.293544,2199.13498329368,258.892463293544,43.4902817364839,0.00136417274191457,0.117724680504057,404,0.183708595911163,45.25,52045,0.174484595784109,0.844491978609626,0.0114180478821363,0.00552486187845305,0.940699815837937,0.0357274401473297,0.00441988950276243
"01080201",480063,2636706422.54071,14,248,1251,1499,317639491.088469,2636.70642254071,317.639491088469,182.069189006418,0.00530965445387345,0.120468281327427,391,0.148291063676037,40,50349,0.17119435428059,0.362332589285714,0.0257668711656442,0.0607361963190184,0.799386503067485,0.0650306748466258,0.0475460122699387
"01080202",123482,1007771093.89915,2,129,330,459,197433813.028697,1007.77109389915,197.433813028697,122.529809346126,0.00198457766064894,0.195911367396746,194,0.192504033082947,41.7,58833,0.155288370775911,0.42741780426841,0.0233494363929147,0.0297906602254428,0.867149758454106,0.00402576489533011,0.071658615136876
"01080203",77607,1718228966.93224,2,50,464,514,439946882.350979,1718.22896693224,439.946882350979,45.1668558111676,0.00116398922290947,0.25604671485458,174,0.101267062393124,44.9,52482,0.17899996352894,0.773815292179475,0.0118035882908404,0.00991501416430594,0.932955618508026,0.0330500472143532,0.0113314447592068
"01080204",314088,1871527165.05322,4,268,781,1049,472782989.096657,1871.52716505322,472.782989096657,167.824440844314,0.00213729197988224,0.25261882270526,205,0.109536213968965,41.6,57196,0.153959019409652,0.228440175401963,0.0785837651122625,0.0509499136442143,0.777633851468048,0.0207253886010363,0.0712435233160622
"01080205",1235714,2809441591.14133,35,437,887,1324,291301060.78044,2809.44159114133,291.30106078044,439.84327842815,0.0124579916914312,0.103686462711652,92,0.0327467210174764,40.9,66688,0.187679938185589,0.172886638098948,0.0438419382751659,0.246322468993366,0.598500144216902,0.0406691664263051,0.0706662820882607
"01080206",161394,1343528754.74929,2,119,561,680,288727594.75324,1343.52875474929,288.72759475324,120.126941406711,0.00148861719031329,0.214902430433741,150,0.111646289273497,43.7,62927.5,0.18217312214384,0.656353591160221,0.0138972809667674,0.0477341389728097,0.906344410876133,0.0187311178247735,0.0102719033232628
"01080207",309420,1571595634.42323,3,217,367,584,247467382.528827,1571.59563442323,247.467382528827,196.882705209064,0.00190888796983773,0.157462503145503,57,0.0362688714269169,43,76324,0.212608882105292,0.528817642698295,0.0242268041237113,0.0984536082474227,0.826804123711341,0.0164948453608247,0.0329896907216495
"01090001",2888946,3867504414.06616,99,480,957,1437,385366084.612913,3867.50441406616,385.366084612913,746.979367235592,0.0255979022648134,0.0996420542433855,600,0.15513880160493,38.7,70419.5,0.248705374716586,0.10815152420801,0.336470096194061,0.323295692179005,0.19155165202844,0.00731911334169803,0.135926390631534
"01090002",739287,8823386604.67981,10,778,607,1385,540544338.707497,8823.38660467981,540.544338707497,83.7872160795824,0.00113335167640689,0.0612626832446398,358,0.0405739900153668,43.15,66082.5,0.213074426481438,0.819199420749308,0.61590679754151,0.0696266397578204,0.165764608751491,0.0115585726080176,0.0510044950004587
"01090003",677213,1228460255.82644,12,280,612,892,124423529.145791,1228.46025582644,124.423529145791,551.269767815491,0.00976832579083079,0.101284130728418,214,0.174201809936482,39.2,66323,0.204489946356887,0.0627775440564671,0.0303430079155673,0.201846965699208,0.707124010554089,0.00659630606860158,0.0468337730870712
"01090004",1664961,3843170598.614,36,589,1197,1786,336166428.190034,3843.170598614,336.166428190034,433.225889217734,0.00936726566678644,0.0874711178086315,707,0.183962689622723,40,62231,0.185810789626207,0.199286046872575,0.22620050547599,0.229991575400169,0.354254422914911,0.018955349620893,0.162173546756529
"01090005",139240,1417329612.65205,1,133,308,441,182873422.278428,1417.32961265205,182.873422278428,98.2410857411352,0.00070555218142154,0.129026742012567,256,0.180621358443914,42.3,72819,0.231445280946073,0.730240549828179,0.357509994288978,0.0439748715019989,0.472872644203312,0.0148486579097658,0.102227298686465
"01100001",291330,1913530110.02524,3,343,878,1221,213713561.870838,1913.53011002524,213.713561870838,152.24740832333,0.00156778301228844,0.111685497265585,155,0.0810021223015694,41.55,70015,0.153829717454607,0.309297182963177,0.0238095238095238,0.0340136054421769,0.823554421768708,0.0272108843537415,0.0892857142857143
"01100002",227623,1362979927.00989,5,288,311,599,164144463.228567,1362.97992700989,164.144463228567,167.003926829179,0.00366843260191587,0.120430580066331,160,0.117389843261308,40.95,70871.5,0.170056243745902,0.316197470420237,0.0118623962040332,0.0219454329774614,0.915776986951365,0.0154211150652432,0.0344009489916964
"01100003",238352,955502314.020556,10,170,342,512,43384490.3874635,955.502314020556,43.3844903874635,249.452038474992,0.0104656994057106,0.0454049035265132,15,0.0156985491085658,41.5,71705,0.17347424368839,0.437269846707202,0.0516949152542373,0.085593220338983,0.797457627118644,0.0245762711864407,0.0389830508474576
"01100004",796809,1326968760.53582,21,229,578,807,88969094.9591937,1326.96876053582,88.9690949591937,600.473065905677,0.0158255421111198,0.0670468647078539,14,0.0105503614074132,41.5,67366,0.185665272273595,0.214905602923264,0.0159021406727829,0.34006116207951,0.592660550458716,0.0055045871559633,0.0409785932721712
"01100005",977352,5053658949.43019,18,732,1941,2673,552378995.824386,5053.65894943019,552.378995824386,193.394926286072,0.00356177577080652,0.109302784646096,200,0.0395752863422947,42.3,68929,0.19550403279474,0.44140625,0.0211504566575869,0.0664957538855953,0.812369812530043,0.0501522191956417,0.0490306040698607
"01100006",824490,1163375327.41468,20,437,912,1349,59304287.8902068,1163.37532741468,59.3042878902068,708.705076144454,0.0171913565026733,0.0509760577628857,108,0.0928333251144356,40.7,92663,0.254941961429485,0.158369686083312,0.0243732590529248,0.407381615598885,0.562674094707521,0,0.00557103064066852
"02020001",62493,4309150469.50832,1,419,857,1276,2045319843.81485,4309.15046950832,2045.31984381485,14.5023944840642,0.000232064302946957,0.474645723858472,39,0.00905050781493131,48.15,45218,0.133953793934085,0.859236641221374,0.0239532251980385,0.001508864579404,0.946812523576009,0.0001886080724255,0.025273481705017
"02020002",66600,2731567367.88631,0,190,767,957,1476883283.48222,2731.56736788631,1476.88328348222,24.3816062466492,0,0.540672472824653,14,0.0051252625743707,43.95,47202,0.109103746158319,0.82553397387157,0.0583358010068108,0.00236896653834764,0.883328397986378,0.0121409535090317,0.043529760142138
"02020003",461520,4936194595.25617,10,130,462,592,621661688.869621,4936.19459525617,621.661688869621,93.4971243725955,0.00202585206215539,0.125939461435952,139,0.0281593436639599,41.1,54245,0.163298762868979,0.502455298571803,0.0149229255493604,0.0432928829124303,0.669727779599868,0.196129878648737,0.0731387340111512
"02020004",733056,6607168657.80311,21,317,2351,2668,1128864253.01485,6607.16865780311,1128.86425301485,110.948582965906,0.00317836596697117,0.170854463005368,51,0.00771888877692999,41.45,51410,0.146585070261716,0.335991456034176,0.0143399926461576,0.0525799730359112,0.580708420149528,0.303836254442946,0.0470645912489275
"02020005",88595,2403858527.88986,1,97,650,747,286600936.448058,2403.85852788986,286.600936448058,36.8553302834214,0.000415997858608515,0.119225375837587,4,0.00166399143443406,43,51620.5,0.118874552783669,0.788933808000965,0.00472016183412003,0.00438300741739717,0.745785569790964,0.235670937289278,0.00674308833445718
"02020006",671628,6291944325.20344,24,443,1031,1474,647126488.080443,6291.94432520344,647.126488080443,106.744110450832,0.00381440120248108,0.102850002262142,129,0.0205024064633358,42.5,58083,0.172565592533897,0.514103932188375,0.0265224668469164,0.0454486931891335,0.753057808677739,0.147161066048667,0.024977468778164
"02020007",458397,3077594326.03669,6,215,1091,1306,429608478.997873,3077.59432603669,429.608478997873,148.946531426161,0.00194957468865845,0.139592302781218,14,0.00454900760686972,40.3,71429,0.168938962149278,0.527289166529673,0.00763962065331928,0.0374077976817703,0.711538461538461,0.178345626975764,0.0642781875658588
"02020008",568193,2444649634.82222,10,342,911,1253,275846260.078126,2444.64963482222,275.846260078126,232.423080962815,0.00409056572261212,0.112836725618633,20,0.00818113144522423,40.3,73869,0.179227681347883,0.296548290740126,0.0416942422236929,0.0883520847121113,0.727001985440106,0.102911978821972,0.0383851753805426
"02030101",4297851,1941728213.09669,134,503,820,1323,240664852.192539,1941.72821309669,240.664852192539,2213.41533331575,0.0690106880541718,0.123943634628826,185,0.0952759499255356,35.1,53230.5,0.241944427910537,0.203034415318758,0.126772310258549,0.248123436196831,0.604253544620517,0.00375312760633862,0.0158465387823186
"02030102",2727215,487827663.266675,32,56,77,133,35654318.1174442,487.827663266675,35.6543181174442,5590.52961805724,0.0655969359870167,0.0730879382253349,34,0.0696967444862052,36.9,52608,0.177117483868068,0.0808627312982024,0.134328358208955,0.761194029850746,0.0995024875621891,0,0.0033167495854063
"02030103",3080186,2936903347.52228,67,494,1327,1821,586394780.878775,2936.90334752228,586.394780878775,1048.78698258783,0.0228131443469274,0.199664310156304,20,0.0068098938349037,39.15,71973.5,0.236202882623292,0.0787706215843506,0.0305532617671346,0.474263693916873,0.402422240572529,0.00357830993669144,0.0869804569226534
"02030104",5133074,1838332505.00785,68,106,317,423,179214331.854354,1838.33250500785,179.214331854354,2792.24459449901,0.0369900438657095,0.0974874411272996,31,0.016863108232897,37,55917,0.184971083047382,0.0779748116196714,0.274933804060018,0.580759046778465,0.0794351279788173,0.0123565754633715,0.0472197705207414
"02030105",1563675,2863001785.54031,26,193,919,1112,309412298.235785,2863.00178554031,309.412298235785,546.166267830287,0.00908137750081537,0.108072687833617,34,0.0118756475010663,39.3,92250,0.263524007164427,0.0923595797120249,0.0110450297366185,0.321721891815349,0.35542339280657,0.193429623336166,0.114698385726423
"02030201",674716,750510627.874031,9,66,65,131,62693161.241127,750.510627874031,62.693161241127,899.009254420908,0.0119918355127019,0.0835340085972103,32,0.0426376373784956,42.1,100625,0.253536258999364,0.46367194958946,0.296256684491979,0.503743315508021,0.16042780748663,0.0192513368983957,0.013903743315508
"02030202",2436785,5079497879.5127,32,342,659,1001,390700079.571246,5079.4978795127,390.700079571246,479.729504333167,0.00629983529062324,0.0769170671666326,416,0.0818978587781021,40.3,88086.5,0.190158967157992,0.54744623655914,0.538927887683472,0.278557753669432,0.1148691767709,0.0327058072750478,0.0236119974473517
"02030203",349540,3081284335.58263,0,13,94,107,3913221.34674212,3081.28433558263,3.91322134674212,113.439709527458,0,0.00126999683266886,3,0.000973619982211976,42.4,69544,0.224027639294082,0.532567225925075,0.996839610218594,0.00158019489070319,0.000263365815117198,0,0.00131682907558599
"02040101",101642,3082427486.87916,1,278,822,1100,125840460.863631,3082.42748687916,125.840460863631,32.9746605338342,0.000324419634932746,0.0408251163731477,27,0.00875933014318415,45.2,48271,0.109067649729016,0.817063638981447,0.00629425649095201,0.005507474429583,0.867558353002885,0.118541830579596,0.001835824809861
"02040102",59327,2176617766.08313,0,95,322,417,408934998.515913,2176.61776608313,408.934998515913,27.2565082048192,0,0.187876348749923,3,0.00137828517562758,46.4,43467,0.115090354376907,0.787376025468348,0.0119269474468878,0.00111815132314573,0.96943719716735,0.0160268356317555,0.000745434215430488
"02040103",108049,1548682029.74612,1,252,556,808,141440247.160866,1548.68202974612,141.440247160866,69.7683565281072,0.000645710340013394,0.0913294300858212,5,0.00322855170006697,44.2,48741.5,0.128166603519682,0.891415011291002,0.0278361344537815,0.0152310924369748,0.840336134453782,0.101890756302521,0.0147058823529412
"02040104",352671,3962018119.91478,5,560,1483,2043,962132754.260181,3962.01811991478,962.132754260181,89.0129699880286,0.00126198312291099,0.242839059575244,23,0.00580512236539057,41.2,52650.5,0.150840221791339,0.770066921975939,0.0141075444694337,0.0361889184215906,0.913923533019833,0.0169699447965651,0.0179922306276835
"02040105",980415,3520745988.25844,9,362,1082,1444,428694354.801947,3520.74598825844,428.694354801947,278.467973341345,0.00255627643403264,0.121762364064783,34,0.00965704430634552,41.15,79583,0.223054220322037,0.203723912153867,0.0151619572708477,0.104985067769354,0.550195267631519,0.29450953365495,0.0335400872961176
"02040106",852707,3526732725.53516,17,257,1017,1274,584871490.479808,3526.73272553516,584.871490479808,241.783845377908,0.00482032558830223,0.165839471260487,7,0.00198483994812445,41.7,53692,0.150350228319937,0.51268976973836,0.00687915615684476,0.134831460674157,0.660169685851869,0.171520293510663,0.0215546892914469
"02040201",921826,1408288002.44983,13,115,489,604,115667614.76584,1408.28800244983,115.66761476584,654.572075027558,0.0092310663567292,0.0821334944021584,10,0.00710082027440708,40.4,72877,0.212525905952241,0.0684835779175402,0.0322766570605187,0.387319884726225,0.160230547550432,0.331412103746398,0.0801152737752161
"02040202",3393870,2982079649.41664,83,500,1435,1935,343248470.76946,2982.07964941664,343.24847076946,1138.08831385973,0.0278329252594701,0.115103723281371,80,0.0268269159127422,38.15,56980.5,0.179953813577955,0.0502707251623557,0.0360726878220776,0.505288852725794,0.165988608624898,0.139951179820993,0.147545429888798
"02040203",2062834,4951612827.31427,54,327,1516,1843,371500053.166427,4951.61282731427,371.500053166427,416.598403780869,0.0109055376264726,0.0750260705193154,23,0.00464495121127535,39,58425.5,0.202171456481278,0.0634143309924803,0.0042608980662078,0.204850868567682,0.462635201573255,0.32251720747296,0.00147492625368732
"02040204",11204,1073533472.98632,0,0,0,0,1113035.19946879,1073.53347298632,1.11303519946879,10.4365632576254,0,0.00103679598957691,0,0,40.3,67604,0.19126431060229,0.749848208864602,1,0,0,0,0
"02040205",891639,1957460173.15661,15,261,806,1067,135686390.673785,1957.46017315661,135.686390673785,455.508118237797,0.00766299115849235,0.0693175741373969,9,0.00459779469509541,37.5,67589,0.228875865743207,0.0552694816340542,0.0289975144987572,0.325186412593206,0.231565865782933,0.353355426677714,0.0571665285832643
"02040206",367087,3094177539.94026,2,380,1280,1660,526411462.690078,3094.17753994026,526.411462690078,118.637988693786,0.000646375320802896,0.17012968903531,1,0.000323187660401448,39.4,58214,0.119557859664625,0.366502654408908,0.182104434531619,0.061401207032275,0.143531881395959,0.281028601416951,0.327210705851483
"02040207",223398,1966717375.77894,6,223,916,1139,208644756.16308,1966.71737577894,208.64475616308,113.589274570537,0.00305076879570642,0.106087818581683,5,0.00254230732975535,38.95,51771.5,0.128057368834475,0.457385004442622,0.195867768595041,0.0640495867768596,0.0194214876033058,0.53099173553719,0.186363636363637
"02040301",1020211,4468004521.44195,14,343,6123,6466,1308042324.62894,4468.00452144195,1308.04232462894,228.337056308696,0.00313338984614138,0.292757609879678,2,0.000447627120877341,41.35,70656.5,0.189430696261481,0.660597466186839,0.262556663644606,0.149048050770626,0.249682683590209,0.0328195829555757,0.286672710788758
"02040302",481668,2282987811.79383,5,143,330,473,461146048.724811,2282.98781179383,461.146048724811,210.981415455536,0.00219011243694346,0.201992339311909,1,0.000438022487388692,41.6,61283.5,0.166531788363681,0.772330830953704,0.270958613371065,0.114609126282278,0.211531659002476,0.0396179695790591,0.350902016271666
"02040303",172136,2717482087.98805,1,140,987,1127,253004530.004478,2717.48208798805,253.004530004478,63.3439317818815,0.000367987706127025,0.0931025566360939,2,0.000735975412254049,51.45,54282,0.149031573567108,0.768476870111198,0.515792610250298,0.0542312276519666,0.0330750893921335,0.237783075089392,0.147794994040524
"02040304",73867,1961248716.54408,0,30,631,661,157214527.22905,1961.24871654408,157.21452722905,37.6632496311642,0,0.0801604232563007,10,0.00509879237428949,44.7,43784,0.168477155295171,0.473544973544974,0.646840148698885,0.00289136720363487,0.00578273440726972,0.151590251961999,0.190417182982239
"02050101",245212,5927484354.45481,3,283,1824,2107,300484953.302794,5927.48435445481,300.484953302794,41.3686456744016,0.000506116898941343,0.0506935042480482,15,0.00253058449470672,42.3,45921.5,0.114122527505561,0.585045988645865,0.00628672953396201,0.00943009430094301,0.691813584802515,0.275522755227552,0.016673500068334
"02050102",237099,4162801140.86498,6,166,1657,1823,515043948.702478,4162.80114086498,515.043948702478,56.9566001297707,0.00144133716624121,0.123725330918752,41,0.00984913730264826,40.5,48031,0.130328614105728,0.359595403564302,0.00621721391101613,0.0136001554303478,0.653390324460851,0.311054983485526,0.0147658830386633
"02050103",265541,2705785310.90164,3,149,1289,1438,216826469.828216,2705.78531090164,216.826469828216,98.1382369584654,0.00110873541515395,0.0801343953471178,13,0.0048045201323338,41.8,49629.5,0.139049806805573,0.256469098678484,0.00269703326341025,0.0317650584357207,0.674857656577764,0.285585855558885,0.00449505543901708
"02050104",116360,3585220602.6413,4,84,881,965,289705237.60557,3585.2206026413,289.70523760557,32.4554645017591,0.00111569145760602,0.0808054147050641,8,0.00223138291521204,41.7,42587,0.101592046266814,0.644119323579707,0.00451263537906137,0.00676895306859206,0.635379061371842,0.349052346570397,0.00112815884476534
"02050105",243553,3138465085.07026,5,112,815,927,131553219.319062,3138.46508507026,131.553219319062,77.6025838740684,0.00159313545458418,0.0419164195723773,9,0.00286764381825153,41.9,45000,0.11057950757983,0.522964576260329,0.00335051546391753,0.0286082474226804,0.635567010309278,0.321391752577319,0.0103092783505155
"02050106",204037,5191429749.17411,2,431,1897,2328,433650714.484518,5191.42974917411,433.650714484518,39.3026603186646,0.000385250325369071,0.0835320394258453,10,0.00192625162684535,43.1,45114,0.129030687138673,0.7043610796991,0.00625,0.00625,0.60890625,0.37390625,0.00171875
"02050107",724977,4572750541.65813,25,307,1581,1888,482047047.857695,4572.75054165813,482.047047857695,158.542871165921,0.00546716899866896,0.105417307037899,11,0.00240555435941434,42.8,42400,0.127340544865509,0.329634818765254,0.0164718384697131,0.067304286220333,0.709174636911088,0.195713779667021,0.00159404888416578
"02050201",168426,4136005237.56043,2,28,1519,1547,980757322.579264,4136.00523756043,980.757322579264,40.7219020107779,0.000483558381850521,0.237126711947239,7,0.00169245433647682,43.05,40099,0.0853626801648661,0.605114401076716,0.00235201881615053,0.0105840846726774,0.881615052920423,0.0854566836534692,0.00098000784006272
"02050202",70178,2677956590.53534,0,7,1508,1515,1516124585.24964,2677.95659053534,1516.12458524964,26.2058019342169,0,0.566149798920586,16,0.00597470476427756,43.75,42842,0.107526669690217,0.834143249524614,0,0.000302938503483793,0.976673735231748,0.0172674946985762,0.000302938503483793
"02050203",61718,2031224650.29766,1,7,788,795,1426099985.11875,2031.22465029766,1426.09998511875,30.3846253495179,0.000492313836312226,0.70208875463862,8,0.00393851069049781,44.7,43065.5,0.107516928922882,0.843463640184952,0.00159489633173844,0.00119617224880383,0.972488038277513,0.0231259968102074,0.000398724082934609
"02050204",204666,2002698458.37331,4,37,590,627,514175771.876452,2002.69845837331,514.175771876452,102.195115367612,0.00199730517755978,0.256741482836158,2,0.00099865258877989,39.8,46771,0.178696093743332,0.540741366207886,0.00606550748079256,0.0380105135463,0.768701981399111,0.181156490093004,0.000404367165386171
"02050205",62727,2539975096.9158,0,40,981,1021,1293980674.86614,2539.9750969158,1293.98067486614,24.6959114190399,0,0.509446205373184,20,0.00787409294850382,44.7,42120,0.101938895417156,0.838768115942029,0.000318674314850223,0.00254939451880178,0.894518801784576,0.0936902485659656,0.00191204588910134
"02050206",246507,4686951342.2198,5,135,1754,1889,1071677578.22462,4686.9513422198,1071.67757822462,52.5943160065432,0.00106679153140769,0.228651312969906,8,0.00170686645025231,41.9,43836,0.118082381405914,0.608377698473059,0.00742018981880932,0.02053494391717,0.677308024158758,0.285073339085419,0.00103537532355479
